FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,VintagePrice,WinePrice,VintageRatingPriceRatio,WineRatingPriceRatio
Kendall-Jackson Jackson Estate Camelot Highlands Chardonnay 2015,Kendall-Jackson,Jackson Estate Camelot Highlands Chardonnay,2015,Californian,Chardonnay,4,27,3.9,283,33.75,33.75,0.11851851851851852,0.11555555555555555
Chanson Savigny-Les-Beaune Premier Cru Hauts Marconnets 2016,Chanson,Savigny-Les-Beaune Premier Cru Hauts Marconnets,2016,Burgundy,Côte de Beaune White,4,41,4,484,46.5,46.5,0.08602150537634409,0.08602150537634409
E. Guigal Hermitage Blanc 2013,E. Guigal,Hermitage Blanc,2013,Northern Rhône,White,4,41,4.1,1010,43.5,43.5,0.09195402298850575,0.09425287356321839
Tramin Nussbaumer Gewürztraminer 2018,Tramin,Nussbaumer Gewürztraminer,2018,Northern Italy,Gewürztraminer,4,43,4.2,5306,45.84,45.84,0.08726003490401396,0.09162303664921466
Copain DuPratt Chardonnay 2013,Copain,DuPratt Chardonnay,2013,Californian,Chardonnay,4,44,4,133,50,50,0.08,0.08
Joseph Colin Compendium Saint-Aubin 2017,Joseph Colin,Compendium Saint-Aubin,2017,Burgundy,Côte de Beaune White,4,48,3.9,51,37.99,37.99,0.10529086601737299,0.10265859436693867
Albert Mann Vieilles Vignes Gewürztraminer Grand Cru Furstentum 2015,Albert Mann,Vieilles Vignes Gewürztraminer Grand Cru Furstentum,2015,Alsace,Gewürztraminer,4,50,4,461,32,32,0.125,0.125
Domaine Antoine Olivier L'Air de Rien Santenay 'Le Bievaux' 2015,Domaine Antoine Olivier,L'Air de Rien Santenay 'Le Bievaux',2015,Burgundy,Côte de Beaune White,4,53,4.1,397,36.52,36.52,0.10952902519167579,0.11226725082146767
Bodega Contador (Benjamín Romeo) Qué Bonito Cacareaba Blanco 2011,Bodega Contador (Benjamín Romeo),Qué Bonito Cacareaba Blanco,2011,Spanish,Rioja White,4.5,148,4.3,1103,45.25,45.25,0.09944751381215469,0.09502762430939227
Stephane Montez - Domaine du Monteillet Chanson Condrieu 2016,Stephane Montez - Domaine du Monteillet,Chanson Condrieu,2016,Northern Rhône,Condrieu,4.5,124,4.3,544,30.25,30.25,0.1487603305785124,0.1421487603305785
Paco de Santar Vinha do Contador Dão Branco 2014,Paco de Santar,Vinha do Contador Dão Branco,2014,Northern Portugal,White,4.5,92,4.4,210,31.77,31.77,0.141643059490085,0.1384954359458609
Henri Bourgeois Les Ruchons Sancerre Blanc 2015,Henri Bourgeois,Les Ruchons Sancerre Blanc,2015,Upper Loire Valley,White,4.5,86,4.5,96,41.93,41.93,0.10732172668733604,0.10732172668733604
Forstmeister Geltz-Zilliken Saarburger Rausch Riesling Auslese 2010,Forstmeister Geltz-Zilliken,Saarburger Rausch Riesling Auslese,2010,German,Riesling,4.5,84,4.3,871,79.98,79.98,0.056264066016504126,0.05376344086021505
Colinas de São Lourenço Principal Grande Reserva Branco 2011,Colinas de São Lourenço,Principal Grande Reserva Branco,2011,Northern Portugal,White,4.5,83,4.4,115,33.52,33.52,0.13424821002386633,0.13126491646778043
Ossian Capitel 2016,Ossian,Capitel,2016,Spanish,Verdejo,4.5,55,4.3,696,42.35,42.35,0.10625737898465171,0.10153482880755607
Sadie Family Mev. Kirsten (Die Ouwingerdreeks) 2017,Sadie Family,Mev. Kirsten (Die Ouwingerdreeks),2017,,,4.5,45,4.4,306,39.49,39.49,0.11395289946821979,0.11142061281337047
Gravner Anfora Ribolla Gialla 2010,Gravner,Anfora Ribolla Gialla,2010,Northern Italy,White,4.5,40,4.2,2250,45.37,45.37,0.09918448313863787,0.09257218426272869
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2017,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Auslese,2017,German,Riesling,4.5,38,4.4,2898,36,36,0.125,0.12222222222222223
Bird In Hand Nest Egg Chardonnay 2012,Bird In Hand,Nest Egg Chardonnay,2012,Australian,Chardonnay,4.5,37,4.4,117,39.99,39.99,0.11252813203300825,0.11002750687671918
Vina Franković Korona Sur Lie Malvazija 2016,Vina Franković,Korona Sur Lie Malvazija,2016,,,4.5,25,4.4,89,31.81,31.81,0.141464948129519,0.13832128261552973
Antinori Castello della Sala Cervaro della Sala 2016,Antinori,Castello della Sala Cervaro della Sala,2016,Central Italy,White,4.4,2729,4.4,17469,33.61,33.61,0.13091341862540912,0.13091341862540912
Antinori Castello della Sala Cervaro della Sala 2015,Antinori,Castello della Sala Cervaro della Sala,2015,Central Italy,White,4.4,2484,4.4,17469,37.81,37.81,0.11637133033588998,0.11637133033588998
Antinori Castello della Sala Cervaro della Sala 2011,Antinori,Castello della Sala Cervaro della Sala,2011,Central Italy,White,4.4,1415,4.4,17469,46.21,46.21,0.09521748539277214,0.09521748539277214
Quinta dos Carvalhais Dão Branco Especial N.V.,Quinta dos Carvalhais,Dão Branco Especial,N.V.,Northern Portugal,White,4.4,904,4.4,904,39.99,39.99,0.11002750687671918,0.11002750687671918
Rafael Palacios As Sortes Val do Bibei Godello 2016,Rafael Palacios,As Sortes Val do Bibei Godello,2016,,,4.4,579,4.2,3396,39.07,39.07,0.11261837727156387,0.10749936012285642
Jordan Nine Yards Chardonnay 2015,Jordan,Nine Yards Chardonnay,2015,South African,Chardonnay,4.4,442,4.4,1630,35,35,0.12571428571428572,0.12571428571428572
Querciabella Toscana Batar 2014,Querciabella,Toscana Batar,2014,Central Italy,White,4.4,335,4.3,2422,48,48,0.09166666666666667,0.08958333333333333
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2004,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Auslese,2004,German,Riesling,4.4,307,4.4,2898,50,50,0.08800000000000001,0.08800000000000001
Chivite Navarra Coleccion 125 Blanco 2015,Chivite,Navarra Coleccion 125 Blanco,2015,Spanish,Chardonnay,4.4,286,4.2,1801,44.94,44.94,0.09790832220738764,0.09345794392523366
Elena Walch Beyond the Clouds 2017,Elena Walch,Beyond the Clouds,2017,Northern Italy,White,4.4,261,4.3,2496,35.29,35.29,0.12468121280816097,0.12184754888070275
HDV Chardonnay (Hyde Vineyard) 2011,HDV,Chardonnay (Hyde Vineyard),2011,Napa Valley,Chardonnay,4.4,224,4.3,1499,46.09,46.09,0.0954653937947494,0.09329572575395963
Domaine Zind Humbrecht Riesling Alsace Grand Cru Brand 2016,Domaine Zind Humbrecht,Riesling Alsace Grand Cru Brand,2016,Alsace,Riesling,4.4,219,4.3,2149,37.5,37.5,0.11733333333333335,0.11466666666666667
Louis Jadot - Domaine Duc de Magenta Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc 2013,Louis Jadot - Domaine Duc de Magenta,Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc,2013,Burgundy,Côte de Beaune White,4.4,207,4.3,1243,33.52,33.52,0.13126491646778043,0.12828162291169448
Ossian Capitel 2015,Ossian,Capitel,2015,Spanish,Verdejo,4.4,170,4.3,696,38.86,38.86,0.11322696860524963,0.11065362840967576
HDV Chardonnay (Hyde Vineyard) 2013,HDV,Chardonnay (Hyde Vineyard),2013,Napa Valley,Chardonnay,4.4,169,4.3,1499,46.38,46.38,0.0948684777921518,0.09271237602414834
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2012,Marcel Deiss,Riesling Alsace Grand Cru 'Altenberg de Bergheim',2012,Alsace,Riesling,4.4,115,4.4,1417,49.57,49.57,0.08876336493847085,0.08876336493847085
Capensis Chardonnay 2015,Capensis,Chardonnay,2015,South African,Chardonnay,4.4,106,4.4,522,45.42,45.42,0.0968736239542052,0.0968736239542052
Tolpuddle Chardonnay 2016,Tolpuddle,Chardonnay,2016,Australian,Chardonnay,4.4,104,4.2,787,42,42,0.10476190476190476,0.1
Quinta dos Carvalhais Dão Branco Especial 2017,Quinta dos Carvalhais,Dão Branco Especial,2017,Northern Portugal,White,4.4,103,4.4,904,33.04,33.04,0.13317191283292978,0.13317191283292978
Matrot Les Chalumeaux Puligny-Montrachet 1er Cru 2015,Matrot,Les Chalumeaux Puligny-Montrachet 1er Cru,2015,Burgundy,Côte de Beaune White,4.4,101,4.2,559,50,50,0.08800000000000001,0.084
Amiot Guy Chassagne-Montrachet 1er Cru 'Les Vergers' 2013,Amiot Guy,Chassagne-Montrachet 1er Cru 'Les Vergers',2013,Burgundy,Côte de Beaune White,4.4,96,4.3,510,49.99,49.99,0.08801760352070415,0.08601720344068813
Christian Moreau Pere & Fils Chablis Grand Cru 'Les Clos' 2016,Christian Moreau Pere & Fils,Chablis Grand Cru 'Les Clos',2016,Burgundy,Chablis,4.4,84,4.3,1677,49.99,49.99,0.08801760352070415,0.08601720344068813
Domaine Jaeger-Defaix Les Cloux Rully  Premier Cru 2015,Domaine Jaeger-Defaix,Les Cloux Rully  Premier Cru,2015,Burgundy,Côte Chalonnaise White,4.4,80,4.1,321,37.19,37.19,0.11831137402527563,0.11024468943264318
Quinta dos Abibes Sublime Branco 2012,Quinta dos Abibes,Sublime Branco,2012,Northern Portugal,White,4.4,74,4.4,256,36.21,36.21,0.12151339409003038,0.12151339409003038
Antinori Castello della Sala Cervaro della Sala 2018,Antinori,Castello della Sala Cervaro della Sala,2018,Central Italy,White,4.4,69,4.4,17469,37.81,37.81,0.11637133033588998,0.11637133033588998
Domaine Alain Chavy Puligny-Montrachet 1er Cru 'Les Folatières' 2016,Domaine Alain Chavy,Puligny-Montrachet 1er Cru 'Les Folatières',2016,Burgundy,Côte de Beaune White,4.4,68,4.3,584,48.28,48.28,0.09113504556752279,0.08906379453189726
Sadie Family Kokerboom (Die Ouwingerdreeks) 2016,Sadie Family,Kokerboom (Die Ouwingerdreeks),2016,,,4.4,67,4.3,307,40.5,40.5,0.10864197530864199,0.10617283950617283
Philippe Colin Chassagne-Montrachet Premier Cru 'Les Chaumees' 2014,Philippe Colin,Chassagne-Montrachet Premier Cru 'Les Chaumees',2014,Burgundy,Côte de Beaune White,4.4,67,4.3,540,49.48,49.48,0.08892481810832661,0.08690379951495554
Bonnardot Chassagne-Montrachet 2015,Bonnardot,Chassagne-Montrachet,2015,Burgundy,Côte de Beaune White,4.4,67,4.2,134,31.84,31.84,0.13819095477386936,0.13190954773869348
Paul Pillot Les Mazures Chassagne-Montrachet 2015,Paul Pillot,Les Mazures Chassagne-Montrachet,2015,Burgundy,Côte de Beaune White,4.4,65,4.2,308,37.18,37.18,0.1183431952662722,0.11296395911780528
François Mikulski Meursault 2017,François Mikulski,Meursault,2017,Burgundy,Côte de Beaune White,4.4,65,4.1,1465,49.57,49.57,0.08876336493847085,0.08271131732902964
Thomas Morey Chassagne-Montrachet 1er Cru 'Les Chenevottes' 2014,Thomas Morey,Chassagne-Montrachet 1er Cru 'Les Chenevottes',2014,Burgundy,Côte de Beaune White,4.4,63,4.3,196,47.5,47.5,0.09263157894736843,0.09052631578947368
Mullineux Leeu Passant Chardonnay 2016,Mullineux,Leeu Passant Chardonnay,2016,South African,Chardonnay,4.4,60,4.4,148,36.08,36.08,0.12195121951219513,0.12195121951219513
Morlet Family Vineyards La Proportion Dorée 2012,Morlet Family Vineyards,La Proportion Dorée,2012,,,4.4,59,4.4,348,50,50,0.08800000000000001,0.08800000000000001
Dr. Von Bassermann-Jordan Jesuitengarten Riesling GG 2013,Dr. Von Bassermann-Jordan,Jesuitengarten Riesling GG,2013,German,Riesling,4.4,59,4.2,459,46.63,46.63,0.09435985417113446,0.09007076989062834
Abbatucci Général de la Révolution (Cuvée Collection) 2014,Abbatucci,Général de la Révolution (Cuvée Collection),2014,,,4.4,54,4.3,238,42.01,42.01,0.10473696738871699,0.10235658176624614
Momento Mori Staring at the Sun 2018,Momento Mori,Staring at the Sun,2018,,,4.4,54,4.3,242,32.95,32.95,0.13353566009104703,0.13050075872534142
Chavy-Chouet Meursault Les Charmes 1er Cru 2016,Chavy-Chouet,Meursault Les Charmes 1er Cru,2016,Burgundy,Côte de Beaune White,4.4,53,4.3,330,45,45,0.09777777777777778,0.09555555555555555
Gilles Morat Bélemnites Pouilly-Fuissé 2015,Gilles Morat,Bélemnites Pouilly-Fuissé,2015,Burgundy,Macônnais White,4.4,52,4.1,234,33,33,0.13333333333333333,0.12424242424242424
Sadie Family Palladius 2007,Sadie Family,Palladius,2007,,,4.4,51,4.5,1485,39.99,39.99,0.11002750687671918,0.11252813203300825
Gérard Boulay Clos de Beaujeu Sancerre 2017,Gérard Boulay,Clos de Beaujeu Sancerre,2017,Upper Loire Valley,White,4.4,50,4,518,34.95,34.95,0.12589413447782546,0.1144492131616595
Domaine Bernard Moreau et Fils Chassagne-Montrachet 1er Cru Morgeot 2012,Domaine Bernard Moreau et Fils,Chassagne-Montrachet 1er Cru Morgeot,2012,Burgundy,Côte de Beaune White,4.4,48,4.3,395,49.17,49.17,0.0894854586129754,0.08745169818995321
Schloss Johannisberg Silberlack Riesling Trocken GG 2018,Schloss Johannisberg,Silberlack Riesling Trocken GG,2018,German,Riesling,4.4,47,4.2,1610,37.72,37.72,0.1166489925768823,0.11134676564156946
Forstmeister Geltz-Zilliken Saarburger Rausch Riesling Auslese 2011,Forstmeister Geltz-Zilliken,Saarburger Rausch Riesling Auslese,2011,German,Riesling,4.4,47,4.3,871,40,40,0.11000000000000001,0.1075
Leitz Rüdesheimer Berg Schlossberg Riesling Alte Reben 2009,Leitz,Rüdesheimer Berg Schlossberg Riesling Alte Reben,2009,German,Riesling,4.4,46,4.1,287,30.63,30.63,0.1436500163238655,0.13385569702905648
Eulogio Pomares Maceración Con Pieles 2017,Eulogio Pomares,Maceración Con Pieles,2017,Spanish,Albariño,4.4,45,4.2,268,38.71,38.71,0.1136657194523379,0.10849909584086799
Enric Soler Espenyalluchs 2016,Enric Soler,Espenyalluchs,2016,,,4.4,45,4.2,215,32.43,32.43,0.13567684242984893,0.12950971322849214
Domaine Bohrmann Meursault 'Clos du Cromin' 2011,Domaine Bohrmann,Meursault 'Clos du Cromin',2011,Burgundy,Côte de Beaune White,4.4,44,4.1,160,35.95,35.95,0.12239221140472879,0.1140472878998609
Chavy-Chouet Puligny-Montrachet Les Folatieres 1er Cru 2011,Chavy-Chouet,Puligny-Montrachet Les Folatieres 1er Cru,2011,Burgundy,Côte de Beaune White,4.4,43,4.3,340,36.3,36.3,0.12121212121212123,0.1184573002754821
Ratzenberger St. Jost GG 2013,Ratzenberger,St. Jost GG,2013,German,Riesling,4.4,38,4.2,331,31.3,31.3,0.1405750798722045,0.134185303514377
Manincor Le Petit 2015,Manincor,Le Petit,2015,Northern Italy,White,4.4,38,4.3,251,41.17,41.17,0.10687393733300948,0.1044449842118047
Gourt de Mautens Vaucluse Blanc 2014,Gourt de Mautens,Vaucluse Blanc,2014,Southern Rhône,White,4.4,37,4.2,165,42.5,42.5,0.1035294117647059,0.09882352941176471
Chanin Bien Nacido Vineyard Chardonnay 2013,Chanin,Bien Nacido Vineyard Chardonnay,2013,Californian,Chardonnay,4.4,37,4.3,428,31.25,31.25,0.1408,0.1376
Philippe Bouzereau - Chateau de Citeaux Auxey-Duresses 2017,Philippe Bouzereau - Chateau de Citeaux,Auxey-Duresses,2017,Burgundy,Côte de Beaune White,4.4,36,4.2,122,35.99,35.99,0.12225618227285358,0.11669908307863296
Domaine Coffinet-Duvernay Chassagne-Montrachet 1er Cru 'Les Fairendes' 2012,Domaine Coffinet-Duvernay,Chassagne-Montrachet 1er Cru 'Les Fairendes',2012,Burgundy,Côte de Beaune White,4.4,36,4.2,200,40.33,40.33,0.1090999256136871,0.10414083808579222
Tomac Amfora 2008,Tomac,Amfora,2008,,,4.4,35,4.2,61,37.11,37.11,0.11856642414443547,0.11317704122877931
Paco de Santar Vinha do Contador Dão Branco 2013,Paco de Santar,Vinha do Contador Dão Branco,2013,Northern Portugal,White,4.4,35,4.4,210,34.53,34.53,0.12742542716478425,0.12742542716478425
Domaine Alain Chavy Puligny-Montrachet 1er Cru 'Les Clavoillons' 2012,Domaine Alain Chavy,Puligny-Montrachet 1er Cru 'Les Clavoillons',2012,Burgundy,Côte de Beaune White,4.4,34,4.2,266,42.5,42.5,0.1035294117647059,0.09882352941176471
Domaine de l'Arlot Cuvée La Gerbotte Nuits-Saint-Georges Blanc 2017,Domaine de l'Arlot,Cuvée La Gerbotte Nuits-Saint-Georges Blanc,2017,Burgundy,White,4.4,33,4,396,36.28,36.28,0.12127894156560089,0.11025358324145534
Francois et Antoine Jobard Meursault 'Les Tillets' 2012,Francois et Antoine Jobard,Meursault 'Les Tillets',2012,Burgundy,Côte de Beaune White,4.4,31,4.2,483,39.5,39.5,0.11139240506329115,0.10632911392405063
Joseph Mellot L'Original 2015,Joseph Mellot,L'Original,2015,,,4.4,31,4.2,88,35,35,0.12571428571428572,0.12000000000000001
Pilato Malvazija Sur Lie 2015,Pilato,Malvazija Sur Lie,2015,,,4.4,30,4.5,50,34.8,34.8,0.12643678160919541,0.12931034482758622
Stargazer Chardonnay 2017,Stargazer,Chardonnay,2017,Australian,Chardonnay,4.4,29,4.2,91,48.9,48.9,0.08997955010224949,0.08588957055214724
Samuel Billaud Chablis 1er Cru 'Montee de Tonnerre' (Les Grands Terroirs) 2017,Samuel Billaud,Chablis 1er Cru 'Montee de Tonnerre' (Les Grands Terroirs),2017,Burgundy,Chablis,4.4,29,4.1,620,33.88,33.88,0.12987012987012986,0.12101534828807554
Domaine Bachey-Legros Vieilles Vignes Chassagne-Montrachet 1er Cru 'Morgeot' 2015,Domaine Bachey-Legros,Vieilles Vignes Chassagne-Montrachet 1er Cru 'Morgeot',2015,Burgundy,Côte de Beaune White,4.4,29,4.2,290,30.09,30.09,0.14622798271851115,0.1395812562313061
Sadie Family Skurfberg (Die Ouwingerdreeks) 2018,Sadie Family,Skurfberg (Die Ouwingerdreeks),2018,South African,Chenin Blanc,4.4,29,4.3,884,40.86,40.86,0.10768477728830153,0.10523739598629467
Verget Puligny-Montrachet 1er Cru 'Sous le Puits' 2015,Verget,Puligny-Montrachet 1er Cru 'Sous le Puits',2015,Burgundy,Côte de Beaune White,4.4,28,4.1,162,45,45,0.09777777777777778,0.0911111111111111
Johanneshof Reinisch Satzing Rotgipfler 2015,Johanneshof Reinisch,Satzing Rotgipfler,2015,,,4.4,27,4.1,195,32.99,32.99,0.1333737496210973,0.12428008487420429
Château Haut-Brion La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion) 2016,Château Haut-Brion,La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion),2016,Bordeaux,White,4.4,27,4.1,1193,76.66,76.66,0.057396295330028706,0.05348291155752674
Varner Bee Block Spring Ridge Vineyard Chardonnay 2014,Varner,Bee Block Spring Ridge Vineyard Chardonnay,2014,Californian,Chardonnay,4.4,26,4.2,110,42,42,0.10476190476190476,0.1
Enric Soler Nun Vinya dels Taus 2017,Enric Soler,Nun Vinya dels Taus,2017,,,4.4,26,4.3,448,39.4,39.4,0.11167512690355332,0.10913705583756345
Niepoort Douro Reserva Redoma Branco 2015,Niepoort,Douro Reserva Redoma Branco,2015,Northern Portugal,White,4.3,481,4.3,2758,30.83,30.83,0.13947453778786897,0.13947453778786897
Jermann Vintage Tunina 2014,Jermann,Vintage Tunina,2014,Northern Italy,White,4.3,913,4.3,6620,44.35,44.35,0.09695603156708003,0.09695603156708003
Régnard Grand Régnard Chablis 2017,Régnard,Grand Régnard Chablis,2017,Burgundy,Chablis,4.3,611,4.2,4368,30.16,30.16,0.14257294429708223,0.13925729442970822
Alheit Vineyards Cartology (Bush Vines) 2014,Alheit Vineyards,Cartology (Bush Vines),2014,,,4.3,544,4.2,2239,36,36,0.11944444444444444,0.11666666666666667
Château Fuissé Pouilly-Fuissé Tête de Cru 2016,Château Fuissé,Pouilly-Fuissé Tête de Cru,2016,Burgundy,Macônnais White,4.3,1032,4.1,4546,30,30,0.14333333333333334,0.13666666666666666
Château de Beaucastel Châteauneuf-du-Pape Blanc 2013,Château de Beaucastel,Châteauneuf-du-Pape Blanc,2013,Southern Rhône,White,4.3,474,4.3,3959,45.37,45.37,0.09477628388803173,0.09477628388803173
Shafer Red Shoulder Ranch Chardonnay 2016,Shafer,Red Shoulder Ranch Chardonnay,2016,Napa Valley,Chardonnay,4.3,359,4.3,3035,32.92,32.92,0.13061968408262453,0.13061968408262453
Francois Carillon Puligny-Montrachet 2015,Francois Carillon,Puligny-Montrachet,2015,Burgundy,Côte de Beaune White,4.3,353,4.2,2191,35,35,0.12285714285714285,0.12000000000000001
Thevenet Quintaine Cuvée E.J. Thevenet Viré-Clessé 2010,Thevenet Quintaine,Cuvée E.J. Thevenet Viré-Clessé,2010,Burgundy,Macônnais White,4.3,314,4.2,2398,44.99,44.99,0.09557679484329851,0.09335407868415203
La Chablisienne Château Grenouilles Chablis Grand Cru 2012,La Chablisienne,Château Grenouilles Chablis Grand Cru,2012,Burgundy,Chablis,4.3,309,4.2,2428,41.93,41.93,0.10255187216789888,0.1001669449081803
Alheit Vineyards Cartology (Bush Vines) 2013,Alheit Vineyards,Cartology (Bush Vines),2013,,,4.3,307,4.2,2239,47.68,47.68,0.09018456375838926,0.08808724832214765
Kershaw Chardonnay (Clonal Selection) 2016,Kershaw,Chardonnay (Clonal Selection),2016,South African,Chardonnay,4.3,278,4.3,1106,39.99,39.99,0.1075268817204301,0.1075268817204301
Bucaco Branco Reservado 2013,Bucaco,Branco Reservado,2013,,,4.3,262,4.3,1522,41.59,41.59,0.10339023803798988,0.10339023803798988
Viña Cobos Bramare Marchiori Vineyard Chardonnay 2015,Viña Cobos,Bramare Marchiori Vineyard Chardonnay,2015,Argentinian,Chardonnay,4.3,236,4.3,2060,31.95,31.95,0.13458528951486698,0.13458528951486698
DeMorgenzon Reserve Chardonnay 2015,DeMorgenzon,Reserve Chardonnay,2015,South African,Chardonnay,4.3,230,4,1102,45.42,45.42,0.09467195068251871,0.08806693086745926
Château Fuissé Pouilly-Fuissé Le Clos Monopole 2015,Château Fuissé,Pouilly-Fuissé Le Clos Monopole,2015,Burgundy,Macônnais White,4.3,229,4.3,846,46.67,46.67,0.09213627598028712,0.09213627598028712
Domaine Georges Vernay Les Terrasses de L'Empire Condrieu 2016,Domaine Georges Vernay,Les Terrasses de L'Empire Condrieu,2016,Northern Rhône,Condrieu,4.3,214,4.2,1606,49.57,49.57,0.08674601573532378,0.08472866653217673
Chivite Navarra Coleccion 125 Blanco 2013,Chivite,Navarra Coleccion 125 Blanco,2013,Spanish,Chardonnay,4.3,209,4.2,1801,44.42,44.42,0.09680324178298064,0.09455200360198109
Domaine Alain Chavy Puligny-Montrachet 2015,Domaine Alain Chavy,Puligny-Montrachet,2015,Burgundy,Côte de Beaune White,4.3,208,4.1,1069,40.99,40.99,0.10490363503293486,0.10002439619419369
Bucaco Branco Reservado 2014,Bucaco,Branco Reservado,2014,,,4.3,207,4.3,1522,45.33,45.33,0.09485991617030665,0.09485991617030665
Vincent Girardin Les Vieilles Vignes Puligny-Montrachet 2015,Vincent Girardin,Les Vieilles Vignes Puligny-Montrachet,2015,Burgundy,Côte de Beaune White,4.3,204,4.2,1722,44.32,44.32,0.09702166064981949,0.09476534296028881
Henri Bourgeois Sancerre Jadis 2015,Henri Bourgeois,Sancerre Jadis,2015,Upper Loire Valley,White,4.3,199,4.1,853,33.52,33.52,0.12828162291169448,0.12231503579952265
